	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000062598	6.149902909	2.438274293	0.403974043	6.035720204	1.58E-09	1.92E-08	ELMO2
ENSG00000140396	7.423637802	2.098443778	0.348060674	6.02895971	1.65E-09	2.00E-08	NCOA2
ENSG00000153029	21.06540908	1.187133654	0.197033915	6.02502192	1.69E-09	2.05E-08	MR1
ENSG00000125384	156.5459562	1.24310772	0.206675947	6.014767274	1.80E-09	2.17E-08	PTGER2
ENSG00000100242	12.69991771	-1.617224577	0.269678085	-5.996870591	2.01E-09	2.42E-08	SUN2
ENSG00000101966	26.45144507	1.134172391	0.189145696	5.996289706	2.02E-09	2.43E-08	XIAP
ENSG00000116741	39.68461277	-1.15636368	0.193612961	-5.972553042	2.34E-09	2.80E-08	RGS2
ENSG00000178726	5.507163045	-4.620880925	0.775648984	-5.957438249	2.56E-09	3.06E-08	THBD
ENSG00000122861	6.787619838	-3.526230122	0.591992891	-5.95654133	2.58E-09	3.08E-08	PLAU
ENSG00000128283	5.001859718	3.236480089	0.54350406	5.954840682	2.60E-09	3.11E-08	CDC42EP1
ENSG00000112096	5517.024689	1.297062384	0.218027411	5.94907943	2.70E-09	3.22E-08	SOD2
ENSG00000095585	7.294565925	2.368470766	0.39821886	5.947660964	2.72E-09	3.24E-08	BLNK
ENSG00000108679	30.53346161	3.079962354	0.517855367	5.947533911	2.72E-09	3.24E-08	LGALS3BP
ENSG00000123213	21.44417635	1.926942818	0.324419124	5.939670864	2.86E-09	3.39E-08	NLN
ENSG00000158406	12.4334719	1.768816195	0.298017366	5.935278938	2.93E-09	3.48E-08	HIST1H4H
ENSG00000143862	22.57525643	1.177007439	0.198586865	5.926914844	3.09E-09	3.65E-08	ARL8A
ENSG00000137210	31.82266374	-1.023029755	0.172714961	-5.923226026	3.16E-09	3.73E-08	TMEM14B
ENSG00000005810	24.22293583	1.190142003	0.200922846	5.92337819	3.15E-09	3.73E-08	MYCBP2
ENSG00000234506	3.496527188	4.972234166	0.839957953	5.919622697	3.23E-09	3.81E-08	RP11-274B18.2
ENSG00000249249	4.148633838	3.377819208	0.571265168	5.912874441	3.36E-09	3.96E-08	AC010226.4
ENSG00000205726	6.621070569	2.256614213	0.381883827	5.909164138	3.44E-09	4.05E-08	ITSN1
ENSG00000146409	3.862632011	3.894519119	0.659161753	5.908290497	3.46E-09	4.07E-08	SLC18B1
ENSG00000165609	23.68164372	-1.210571743	0.205172291	-5.900269166	3.63E-09	4.26E-08	NUDT5
ENSG00000160190	10.75179916	1.669873529	0.283637444	5.887352198	3.92E-09	4.60E-08	SLC37A1
ENSG00000169871	15.29540591	1.437468038	0.24424027	5.885466966	3.97E-09	4.64E-08	TRIM56
ENSG00000170921	6.82474972	-3.089177063	0.525382495	-5.879862944	4.11E-09	4.78E-08	TANC2
ENSG00000186283	22.86308631	1.487881112	0.253156359	5.877320708	4.17E-09	4.85E-08	TOR3A
ENSG00000141664	8.977632547	2.025948153	0.344878673	5.874379341	4.24E-09	4.93E-08	ZCCHC2
ENSG00000206190	4.808228959	2.689658337	0.458031407	5.872213773	4.30E-09	4.99E-08	ATP10A
ENSG00000117010	4.128343179	3.062766446	0.52175258	5.870151036	4.35E-09	5.04E-08	ZNF684
ENSG00000178896	13.29619371	-1.618965364	0.275794013	-5.870197632	4.35E-09	5.04E-08	EXOSC4
ENSG00000175606	34.62844128	-1.084049009	0.18498001	-5.860357603	4.62E-09	5.34E-08	TMEM70
ENSG00000152689	10.1174321	2.360757883	0.403126602	5.856120314	4.74E-09	5.48E-08	RASGRP3
ENSG00000143889	28.6911283	1.221338132	0.208635219	5.853940363	4.80E-09	5.54E-08	HNRNPLL
ENSG00000105287	9.109152423	1.803769624	0.308587979	5.8452362	5.06E-09	5.82E-08	PRKD2
ENSG00000114270	5.226784605	-3.049642329	0.522368402	-5.83810643	5.28E-09	6.06E-08	COL7A1
ENSG00000134440	18.35930663	-1.324010228	0.227148852	-5.828822009	5.58E-09	6.38E-08	NARS
ENSG00000196814	3.496039423	4.449360057	0.763656891	5.826386308	5.66E-09	6.47E-08	MVB12B
ENSG00000128604	17.656222	1.191007548	0.204610034	5.820865808	5.85E-09	6.68E-08	IRF5
ENSG00000128294	37.46775494	-1.060242044	0.182301246	-5.815879305	6.03E-09	6.88E-08	TPST2
ENSG00000117318	76.46809586	-1.366127489	0.234958008	-5.814347414	6.09E-09	6.94E-08	ID3
ENSG00000001629	9.456237589	1.677789561	0.288656233	5.812414102	6.16E-09	7.01E-08	ANKIB1
ENSG00000254667	4.761348208	2.933569275	0.505743365	5.800509665	6.61E-09	7.49E-08	AP000783.1
ENSG00000177697	48.58947321	-1.136712397	0.196365757	-5.788750626	7.09E-09	8.03E-08	CD151
ENSG00000101224	8.032064555	1.951744526	0.337416539	5.784377178	7.28E-09	8.22E-08	CDC25B
ENSG00000197121	4.869734797	3.218700106	0.557252877	5.776013442	7.65E-09	8.62E-08	PGAP1
ENSG00000135047	1438.132416	1.408894938	0.243969051	5.77489208	7.70E-09	8.67E-08	CTSL
ENSG00000197448	54.55176308	1.055173193	0.182740033	5.774176443	7.73E-09	8.69E-08	GSTK1
ENSG00000122257	33.30199729	1.039978397	0.180142764	5.773078935	7.78E-09	8.74E-08	RBBP6
ENSG00000104973	19.03738459	1.232025502	0.2136	5.767909666	8.03E-09	9.00E-08	MED25
ENSG00000111729	24.31844206	-1.192443511	0.206987317	-5.760949637	8.36E-09	9.37E-08	CLEC4A
ENSG00000229874	3.895125158	3.096163735	0.537517622	5.760115777	8.41E-09	9.41E-08	RP11-312O7.2
ENSG00000108387	3.474747805	5.490298695	0.953596499	5.757465239	8.54E-09	9.54E-08	4-Sep
ENSG00000126353	140.4764386	1.136028071	0.197451156	5.753463775	8.74E-09	9.76E-08	CCR7
ENSG00000166033	4.67193708	-4.355454712	0.759009503	-5.738340162	9.56E-09	1.06E-07	HTRA1
ENSG00000198673	3.824585203	3.538909958	0.617374557	5.732192752	9.91E-09	1.10E-07	FAM19A2
ENSG00000156500	5.344838335	2.420352991	0.42230905	5.731236374	9.97E-09	1.10E-07	FAM122C
ENSG00000111843	15.28193414	-1.851350462	0.323628133	-5.720610391	1.06E-08	1.17E-07	TMEM14C
ENSG00000166889	16.0768163	1.250151301	0.218632871	5.718039078	1.08E-08	1.19E-07	PATL1
ENSG00000108528	31.24866915	-1.121570276	0.196226815	-5.71568304	1.09E-08	1.21E-07	SLC25A11
ENSG00000164929	3.307401375	4.418530179	0.773702145	5.710893019	1.12E-08	1.24E-07	BAALC
ENSG00000217555	120.5125378	-1.715050711	0.300389677	-5.709419611	1.13E-08	1.25E-07	CKLF
ENSG00000088205	30.83475869	-1.064563411	0.186782444	-5.699483265	1.20E-08	1.32E-07	DDX18
ENSG00000110047	18.5932485	-1.672918656	0.293550211	-5.698918261	1.21E-08	1.32E-07	EHD1
ENSG00000132510	18.48636842	-1.355372863	0.237873539	-5.697871511	1.21E-08	1.33E-07	KDM6B
ENSG00000087253	18.79750552	1.471470185	0.258400425	5.694534684	1.24E-08	1.35E-07	LPCAT2
ENSG00000198546	8.054623677	-2.07452456	0.36433152	-5.694057319	1.24E-08	1.36E-07	ZNF511
ENSG00000157933	10.02429684	-1.828558486	0.321221043	-5.692523976	1.25E-08	1.37E-07	SKI
ENSG00000146776	8.890425445	2.082077801	0.365940705	5.689658934	1.27E-08	1.39E-07	ATXN7L1
ENSG00000187688	20.04696412	1.415712452	0.248968279	5.686316577	1.30E-08	1.41E-07	TRPV2
ENSG00000173706	6.97858854	1.922582174	0.339242718	5.667276178	1.45E-08	1.58E-07	HEG1
ENSG00000136052	9.043466408	2.012714714	0.355267391	5.665351695	1.47E-08	1.59E-07	SLC41A2
ENSG00000130414	22.87672803	-1.092414315	0.192981076	-5.660732828	1.51E-08	1.63E-07	NDUFA10
ENSG00000122547	20.04745501	-1.302251782	0.230168139	-5.657828169	1.53E-08	1.66E-07	EEPD1
ENSG00000135823	21.32856409	-1.271084919	0.224717646	-5.656364512	1.55E-08	1.67E-07	STX6
ENSG00000225434	6.726447838	2.752193528	0.487108153	5.650066646	1.60E-08	1.73E-07	RP11-63P12.6
ENSG00000107745	22.82768092	1.112331664	0.196868857	5.650114919	1.60E-08	1.73E-07	MICU1
ENSG00000006075	1715.759078	2.161159218	0.382478178	5.650411822	1.60E-08	1.73E-07	CCL3
ENSG00000125656	11.8563441	-1.703747697	0.301547695	-5.650010677	1.60E-08	1.73E-07	CLPP
ENSG00000175197	61.44196632	1.016253548	0.18004302	5.644504006	1.66E-08	1.78E-07	DDIT3
ENSG00000118507	4.797664761	2.574721255	0.45628891	5.642743444	1.67E-08	1.80E-07	AKAP7
ENSG00000110756	18.262283	1.228513461	0.217748762	5.641884937	1.68E-08	1.80E-07	HPS5
ENSG00000162522	3.856895167	3.105994721	0.550943513	5.637591968	1.72E-08	1.85E-07	KIAA1522
ENSG00000090238	11.76376568	-1.726505295	0.306601778	-5.631100079	1.79E-08	1.91E-07	YPEL3
ENSG00000142961	17.55152612	1.438278518	0.255500819	5.629252092	1.81E-08	1.93E-07	MOB3C
ENSG00000034677	15.76644242	1.366669052	0.242917268	5.626067923	1.84E-08	1.97E-07	RNF19A
ENSG00000116691	20.580685	1.269731345	0.226022976	5.617709167	1.94E-08	2.06E-07	MIIP
ENSG00000151364	3.474953353	4.794805572	0.854573924	5.610755767	2.01E-08	2.14E-07	KCTD14
ENSG00000167703	133.4208253	-1.011050231	0.180255904	-5.608971502	2.04E-08	2.16E-07	SLC43A2
ENSG00000105518	28.78173118	-1.043775249	0.186128518	-5.607820133	2.05E-08	2.17E-07	TMEM205
ENSG00000119383	7.348451657	1.891554781	0.337632457	5.602408007	2.11E-08	2.24E-07	PPP2R4
ENSG00000180616	3.24969499	5.395446395	0.963066494	5.602361238	2.11E-08	2.24E-07	SSTR2
ENSG00000095906	11.45148986	-1.572274792	0.280954869	-5.59618275	2.19E-08	2.31E-07	NUBP2
ENSG00000172590	28.94240509	-1.21747398	0.21796852	-5.585549596	2.33E-08	2.45E-07	MRPL52
ENSG00000119335	24.532307	-1.141039957	0.204509264	-5.579404746	2.41E-08	2.54E-07	SET
ENSG00000106952	9.485779946	-2.693089717	0.482867415	-5.577286095	2.44E-08	2.57E-07	TNFSF8
ENSG00000183943	19.43868601	1.486589657	0.266937269	5.569059957	2.56E-08	2.69E-07	PRKX
ENSG00000168118	28.14267961	-1.164005631	0.209084721	-5.567148203	2.59E-08	2.71E-07	RAB4A
ENSG00000165219	10.630695	-1.631989157	0.293388709	-5.562549305	2.66E-08	2.78E-07	GAPVD1
ENSG00000184678	18.91540669	1.524258012	0.274083342	5.561293887	2.68E-08	2.80E-07	HIST2H2BE
ENSG00000173992	16.08553464	-1.280352884	0.230244675	-5.560836035	2.68E-08	2.80E-07	CCS
ENSG00000257433	7.415352986	3.069196047	0.55235797	5.556534376	2.75E-08	2.87E-07	RP1-197B17.3
ENSG00000104412	21.22141672	1.12300838	0.202293526	5.551380711	2.83E-08	2.95E-07	EMC2
ENSG00000151689	11.65012944	-1.505078208	0.271385638	-5.545902202	2.92E-08	3.04E-07	INPP1
ENSG00000105643	11.85873513	-1.57133296	0.28333861	-5.545777763	2.93E-08	3.04E-07	ARRDC2
ENSG00000061938	4.035408115	2.937325647	0.530199037	5.540043348	3.02E-08	3.14E-07	TNK2
ENSG00000169100	16.32361911	-1.334627869	0.241023953	-5.53732461	3.07E-08	3.18E-07	SLC25A6
ENSG00000029153	6.930179266	1.942581001	0.351004705	5.534344622	3.12E-08	3.24E-07	ARNTL2
ENSG00000176788	46.30846643	1.041065512	0.188153756	5.533057301	3.15E-08	3.26E-07	BASP1
ENSG00000184743	12.62630334	1.380453894	0.250022666	5.521314993	3.36E-08	3.48E-07	ATL3
ENSG00000168300	29.38537305	1.063200869	0.192908765	5.511418162	3.56E-08	3.67E-07	PCMTD1
ENSG00000163297	25.63083671	1.035213233	0.187904397	5.509254969	3.60E-08	3.72E-07	ANTXR2
ENSG00000112394	5.893347318	-3.07000809	0.557351927	-5.50820396	3.63E-08	3.74E-07	SLC16A10
ENSG00000116667	16.3480437	1.484717568	0.269629072	5.506518845	3.66E-08	3.77E-07	C1orf21
ENSG00000139163	25.93205902	1.052640571	0.191287426	5.502926118	3.74E-08	3.84E-07	ETNK1
ENSG00000005486	38.11353271	-1.072175332	0.194886928	-5.501525124	3.77E-08	3.87E-07	RHBDD2
ENSG00000126457	20.13093584	-1.403129631	0.255179793	-5.498592236	3.83E-08	3.93E-07	PRMT1
ENSG00000035720	3.825620074	3.389028934	0.616653234	5.495842306	3.89E-08	3.98E-07	STAP1
ENSG00000051620	27.75359756	1.086299913	0.197691795	5.494916545	3.91E-08	4.00E-07	HEBP2
ENSG00000186431	5.37926124	-3.058998572	0.557548446	-5.48651618	4.10E-08	4.19E-07	FCAR
ENSG00000165097	6.458021332	2.107730036	0.38465573	5.479523307	4.26E-08	4.34E-07	KDM1B
ENSG00000127666	28.98205836	1.005743844	0.18375641	5.473244962	4.42E-08	4.50E-07	TICAM1
ENSG00000108932	4.215067917	-3.342224082	0.611153836	-5.468711616	4.53E-08	4.60E-07	SLC16A6
ENSG00000091542	20.0640097	-1.175550088	0.215074484	-5.465781271	4.61E-08	4.67E-07	ALKBH5
ENSG00000114395	19.33289158	-1.154623419	0.211279021	-5.464922224	4.63E-08	4.69E-07	CYB561D2
ENSG00000139832	70.54818093	1.125560875	0.206050467	5.462549508	4.69E-08	4.75E-07	RAB20
ENSG00000198785	3.232867765	4.699963213	0.860682959	5.460736925	4.74E-08	4.79E-07	GRIN3A
ENSG00000119899	13.88537822	1.285124606	0.235551577	5.455809817	4.88E-08	4.92E-07	SLC17A5
ENSG00000158473	7.48548629	2.775411687	0.508880233	5.453958527	4.93E-08	4.97E-07	CD1D
ENSG00000160216	15.52775879	1.281406917	0.235422444	5.443010842	5.24E-08	5.27E-07	AGPAT3
ENSG00000157227	13.12534243	-1.518187425	0.278945856	-5.442588207	5.25E-08	5.28E-07	MMP14
ENSG00000160255	50.17459289	1.261174594	0.231908457	5.438243221	5.38E-08	5.40E-07	ITGB2
ENSG00000184898	3.068985985	3.869764545	0.712480043	5.431400614	5.59E-08	5.61E-07	RBM43
ENSG00000149418	8.875734336	-2.415241518	0.446337399	-5.411246125	6.26E-08	6.27E-07	ST14
ENSG00000089195	14.33932902	-1.426549886	0.263790518	-5.407889173	6.38E-08	6.38E-07	TRMT6
ENSG00000119915	3.113641234	5.292863231	0.978847455	5.407240124	6.40E-08	6.39E-07	ELOVL3
ENSG00000060982	13.98104316	-1.577138942	0.2922487	-5.396564446	6.79E-08	6.77E-07	BCAT1
ENSG00000120910	14.86623585	1.470651075	0.272609366	5.394719545	6.86E-08	6.83E-07	PPP3CC
ENSG00000148400	13.32973566	-1.483634966	0.275312519	-5.3889121	7.09E-08	7.05E-07	NOTCH1
ENSG00000164116	2.678128488	5.231775501	0.97190864	5.382991039	7.33E-08	7.26E-07	GUCY1A3
ENSG00000172594	11.24026936	-1.995840685	0.371010858	-5.379467049	7.47E-08	7.40E-07	SMPDL3A
ENSG00000131652	12.4619082	-1.465386484	0.272858414	-5.370501371	7.85E-08	7.77E-07	THOC6
ENSG00000163412	7.357051982	2.051256028	0.382304637	5.3655013	8.07E-08	7.98E-07	EIF4E3
ENSG00000071575	3.52216414	3.436140687	0.641254818	5.35846373	8.39E-08	8.29E-07	TRIB2
ENSG00000143353	16.9504399	-1.342837907	0.250952874	-5.350956475	8.75E-08	8.63E-07	LYPLAL1
ENSG00000253958	25.80665136	1.684721036	0.315281875	5.343539131	9.11E-08	8.96E-07	CLDN23
ENSG00000123384	9.994113332	-1.705339692	0.319282503	-5.341162371	9.24E-08	9.07E-07	LRP1
ENSG00000136492	2.701099602	5.213056148	0.976639878	5.337746558	9.41E-08	9.22E-07	BRIP1
ENSG00000272941	3.437148383	3.364198785	0.630314371	5.337334731	9.43E-08	9.24E-07	RP11-134L10.1
ENSG00000102699	9.966831783	1.653597324	0.309841056	5.336921269	9.45E-08	9.25E-07	PARP4
ENSG00000172432	7.490829558	1.79681224	0.33741056	5.32529936	1.01E-07	9.83E-07	GTPBP2
ENSG00000187024	8.803235456	-1.735157183	0.326000487	-5.322560093	1.02E-07	9.96E-07	PTRH1
ENSG00000071626	25.69663598	-1.03328978	0.19427767	-5.318623505	1.05E-07	1.02E-06	DAZAP1
ENSG00000169972	5.880410372	-2.21805656	0.417138433	-5.317315276	1.05E-07	1.02E-06	PUSL1
ENSG00000184588	34.3957634	1.166165137	0.219337966	5.316750028	1.06E-07	1.03E-06	PDE4B
ENSG00000172322	20.0625962	1.830494847	0.344382435	5.315296783	1.06E-07	1.03E-06	CLEC12A
ENSG00000135723	7.612858313	-1.863948898	0.350682184	-5.315208429	1.07E-07	1.03E-06	FHOD1
ENSG00000090674	36.41892187	-1.125704952	0.211843601	-5.313849205	1.07E-07	1.04E-06	MCOLN1
ENSG00000225697	6.036855695	-2.3256077	0.437774739	-5.312338732	1.08E-07	1.05E-06	SLC26A6
ENSG00000166428	3.28498386	2.995804465	0.563991566	5.311789477	1.09E-07	1.05E-06	PLD4
ENSG00000084112	6.897563408	-2.325329431	0.438641986	-5.301201221	1.15E-07	1.11E-06	SSH1
ENSG00000172081	18.17060422	-1.121100901	0.212222705	-5.282662373	1.27E-07	1.22E-06	MOB3A
ENSG00000073803	24.61971106	1.051763166	0.199262642	5.278275713	1.30E-07	1.25E-06	MAP3K13
ENSG00000124225	10.6575701	-1.775680871	0.337077324	-5.267874007	1.38E-07	1.32E-06	PMEPA1
ENSG00000233901	4.591687952	-3.213492197	0.611704679	-5.253339246	1.49E-07	1.43E-06	RP11-65J3.1
ENSG00000123131	21.17062514	1.284519071	0.24466022	5.250216285	1.52E-07	1.45E-06	PRDX4
ENSG00000139637	12.16964225	-1.625514684	0.309723567	-5.248275747	1.54E-07	1.46E-06	C12orf10
ENSG00000169084	10.30949222	1.542266205	0.293882637	5.247898348	1.54E-07	1.46E-06	DHRSX
ENSG00000244482	13.1439836	1.597687478	0.304581634	5.24551483	1.56E-07	1.48E-06	LILRA6
ENSG00000272666	13.4294129	2.162812366	0.413031441	5.236435179	1.64E-07	1.55E-06	CTA-384D8.35
ENSG00000162433	15.05055273	2.249727234	0.430915813	5.220804543	1.78E-07	1.69E-06	AK4
ENSG00000166886	5.34550094	-3.015810344	0.577831556	-5.219185959	1.80E-07	1.70E-06	NAB2
ENSG00000137275	8.98416406	1.614784187	0.309807442	5.212218834	1.87E-07	1.76E-06	RIPK1
ENSG00000115155	2.659028699	4.122660054	0.791039592	5.21169875	1.87E-07	1.76E-06	OTOF
ENSG00000132965	88.13913834	-1.025509894	0.196866037	-5.209176299	1.90E-07	1.78E-06	ALOX5AP
ENSG00000116337	3.98766809	-3.033423292	0.582918401	-5.203855786	1.95E-07	1.83E-06	AMPD2
ENSG00000182934	20.03388211	-1.00578837	0.19356637	-5.196090464	2.04E-07	1.91E-06	SRPR
ENSG00000111300	5.070122481	2.384262823	0.459137364	5.192918302	2.07E-07	1.94E-06	NAA25
ENSG00000129197	13.61178469	-1.29806508	0.250310782	-5.185813688	2.15E-07	2.02E-06	RPAIN
ENSG00000136250	16.84909262	1.133116461	0.218522497	5.18535379	2.16E-07	2.02E-06	AOAH
ENSG00000179918	29.08608334	-1.058717354	0.204311234	-5.181885185	2.20E-07	2.05E-06	SEPHS2
ENSG00000138190	5.568653171	1.982560749	0.382893328	5.177840946	2.24E-07	2.10E-06	EXOC6
ENSG00000182782	5.250714355	-2.776355406	0.536816613	-5.171888013	2.32E-07	2.16E-06	HCAR2
ENSG00000032444	15.16333834	-1.225712767	0.237114272	-5.169291403	2.35E-07	2.19E-06	PNPLA6
ENSG00000266397	2.490988321	5.065276469	0.980041136	5.168432511	2.36E-07	2.20E-06	RP11-737O24.1
ENSG00000090621	19.7285767	-1.068581145	0.206928716	-5.164006064	2.42E-07	2.25E-06	PABPC4
ENSG00000107020	24.89633046	1.198738279	0.232539383	5.154990376	2.54E-07	2.35E-06	PLGRKT
ENSG00000004399	5.456285028	-2.368487387	0.460049028	-5.1483369	2.63E-07	2.44E-06	PLXND1
ENSG00000143554	5.535211415	1.956944939	0.380912479	5.137518579	2.78E-07	2.57E-06	SLC27A3
ENSG00000158716	18.74595538	-1.33634162	0.260192805	-5.135966847	2.81E-07	2.59E-06	DUSP23
ENSG00000143321	9.521411088	-1.642935604	0.320045162	-5.133449272	2.84E-07	2.62E-06	HDGF
ENSG00000139370	8.283503158	1.806676045	0.352719808	5.12212812	3.02E-07	2.78E-06	SLC15A4
ENSG00000138018	3.722694918	2.608911192	0.51018239	5.113683346	3.16E-07	2.90E-06	EPT1
ENSG00000162777	13.54261	1.270866457	0.24866873	5.110680618	3.21E-07	2.94E-06	DENND2D
ENSG00000043462	39.89698005	1.035375388	0.202680365	5.108414849	3.25E-07	2.97E-06	LCP2
ENSG00000133561	6.120765625	1.951428053	0.382009039	5.108329527	3.25E-07	2.97E-06	GIMAP6
ENSG00000223387	2.209968845	5.020243006	0.982942643	5.107361088	3.27E-07	2.99E-06	RP11-408H1.3
ENSG00000121807	5.041699646	-2.524967123	0.494515436	-5.105941974	3.29E-07	3.00E-06	CCR2
ENSG00000152767	3.973576749	-3.240627255	0.634672889	-5.105980281	3.29E-07	3.00E-06	FARP1
ENSG00000137842	2.68761436	3.992582233	0.782342361	5.103369616	3.34E-07	3.04E-06	TMEM62
ENSG00000196187	6.537183131	1.803364178	0.35346117	5.102014957	3.36E-07	3.06E-06	TMEM63A
ENSG00000124126	9.261256194	-1.506669153	0.295342061	-5.101437799	3.37E-07	3.07E-06	PREX1
ENSG00000133657	9.766233155	-1.742850877	0.34184706	-5.098335139	3.43E-07	3.12E-06	ATP13A3
ENSG00000138744	20.89340866	1.183779414	0.232432114	5.093011424	3.52E-07	3.20E-06	NAAA
ENSG00000172869	9.099111844	1.477807152	0.290597113	5.085415817	3.67E-07	3.32E-06	DMXL1
ENSG00000179921	11.73767514	1.976692003	0.388785764	5.084270531	3.69E-07	3.34E-06	GPBAR1
ENSG00000173334	11.53087439	-1.409502619	0.277620284	-5.077088023	3.83E-07	3.46E-06	TRIB1
ENSG00000169499	14.02721427	1.224518211	0.241487639	5.070728327	3.96E-07	3.58E-06	PLEKHA2
ENSG00000173200	3.375467939	2.973058159	0.586377519	5.070211699	3.97E-07	3.58E-06	PARP15
ENSG00000165813	24.89014153	1.041551251	0.205475659	5.068976321	4.00E-07	3.60E-06	C10orf118
ENSG00000154642	8.016178846	1.681887461	0.332028136	5.065496803	4.07E-07	3.67E-06	C21orf91
ENSG00000130487	8.573683164	2.627868758	0.520081615	5.052800722	4.35E-07	3.92E-06	KLHDC7B
ENSG00000160404	16.5889718	-1.31436775	0.260549636	-5.044596383	4.54E-07	4.09E-06	TOR2A
ENSG00000172159	2.744555707	3.416114014	0.677924009	5.039081029	4.68E-07	4.20E-06	FRMD3
ENSG00000091106	7.817468996	-1.822949537	0.361967948	-5.036218114	4.75E-07	4.26E-06	NLRC4
ENSG00000111859	5.059169301	-2.25054113	0.446908562	-5.035797744	4.76E-07	4.27E-06	NEDD9
ENSG00000233975	2.820004799	3.432598682	0.683827187	5.019687355	5.18E-07	4.62E-06	RP11-288L9.1
ENSG00000139410	102.9763014	1.017595813	0.202886672	5.015587276	5.29E-07	4.71E-06	SDSL
ENSG00000010327	7.21739228	-1.77866166	0.354824355	-5.012794733	5.36E-07	4.77E-06	STAB1
ENSG00000183784	6.312936745	1.815134158	0.362516284	5.007041719	5.53E-07	4.91E-06	C9orf66
ENSG00000159199	24.00373888	-1.073151268	0.2146876	-4.99866443	5.77E-07	5.11E-06	ATP5G1
ENSG00000092847	3.26130525	-3.866431913	0.773636708	-4.997735852	5.80E-07	5.13E-06	AGO1
ENSG00000136695	2.234967022	4.936150898	0.988077122	4.99571419	5.86E-07	5.17E-06	IL36RN
ENSG00000166272	12.41324762	-1.373803693	0.275025437	-4.99518774	5.88E-07	5.18E-06	WBP1L
ENSG00000155158	12.64905651	2.595567836	0.52013786	4.990153637	6.03E-07	5.32E-06	TTC39B
ENSG00000139433	20.11469048	-1.225830217	0.245721794	-4.988691469	6.08E-07	5.35E-06	GLTP
ENSG00000119782	5.126617106	2.082105894	0.417614868	4.985708248	6.17E-07	5.43E-06	FKBP1B
ENSG00000133216	4.831208422	2.227025102	0.446908817	4.983175579	6.25E-07	5.49E-06	EPHB2
ENSG00000165949	963.4614263	4.129225164	0.828898282	4.981582483	6.31E-07	5.53E-06	IFI27
ENSG00000230438	5.635027043	2.477151884	0.498250015	4.971704588	6.64E-07	5.81E-06	RP11-420G6.4
ENSG00000172379	5.117627193	2.862945258	0.576208841	4.968589604	6.74E-07	5.90E-06	ARNT2
ENSG00000171612	17.35674878	-1.146181855	0.230919115	-4.963564209	6.92E-07	6.05E-06	SLC25A33
ENSG00000171509	1.987858467	4.897393146	0.987401318	4.95988111	7.05E-07	6.16E-06	RXFP1
ENSG00000230489	5.018908266	2.505791741	0.505949676	4.952650159	7.32E-07	6.38E-06	VAV3-AS1
ENSG00000087903	6.159875866	-2.056609262	0.415351484	-4.951491308	7.36E-07	6.42E-06	RFX2
ENSG00000135636	2.282553523	4.352161858	0.879593167	4.947925954	7.50E-07	6.53E-06	DYSF
ENSG00000172366	4.165087378	-2.948678135	0.596124045	-4.94641704	7.56E-07	6.58E-06	FAM195A
ENSG00000234883	37.53121264	2.279120905	0.460901085	4.944924153	7.62E-07	6.62E-06	MIR155HG
ENSG00000143702	18.66524151	-1.132022997	0.228995307	-4.943433164	7.68E-07	6.67E-06	CEP170
ENSG00000145779	177.6894172	1.146516195	0.231966835	4.942586699	7.71E-07	6.69E-06	TNFAIP8
ENSG00000145780	7.735468573	1.7678158	0.357998265	4.938056893	7.89E-07	6.84E-06	FEM1C
ENSG00000176485	10.06629539	1.866142693	0.378052782	4.936196162	7.97E-07	6.90E-06	PLA2G16
ENSG00000123700	7.784206671	2.805589972	0.569035335	4.930431906	8.20E-07	7.10E-06	KCNJ2
ENSG00000185433	2.011981001	4.871095992	0.991472173	4.91299315	8.97E-07	7.74E-06	LINC00158
ENSG00000181804	5.376464729	2.002792669	0.408367338	4.904389955	9.37E-07	8.08E-06	SLC9A9
ENSG00000196743	6.041061902	1.94627654	0.39697552	4.902762109	9.45E-07	8.14E-06	GM2A
ENSG00000102030	16.40050259	-1.158652751	0.236384868	-4.90155212	9.51E-07	8.19E-06	NAA10
ENSG00000272463	2.919593019	3.002123851	0.613152539	4.896210424	9.77E-07	8.39E-06	RP11-532F6.3
