#gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RPL41	4963.780165	0.462292241	0.026429731	17.4913714	1.67E-68	6.14E-68
C14orf142	125.6104897	0.707113651	0.040428298	17.49056195	1.69E-68	6.23E-68
LARP4B	2497.993725	-0.286577494	0.016386951	-17.48815221	1.76E-68	6.49E-68
CCDC132	795.6910752	0.259812166	0.014857187	17.48730499	1.79E-68	6.59E-68
PLXND1	4006.812311	0.62398907	0.035683726	17.486657	1.81E-68	6.66E-68
SGSM2	757.0286842	0.569297113	0.032574156	17.47695657	2.15E-68	7.90E-68
CLEC4F	854.1484516	-2.856445012	0.163455903	-17.4753249	2.21E-68	8.12E-68
POLG2	55.49687759	0.72627202	0.041561284	17.47472543	2.23E-68	8.21E-68
CWC15	509.5401929	0.269791419	0.015442122	17.47113684	2.38E-68	8.74E-68
RALGPS1	30.13027889	0.968621951	0.055441625	17.47102391	2.38E-68	8.75E-68
ZNF667	17.15995619	1.298614884	0.074335502	17.46964564	2.44E-68	8.97E-68
DYNC1H1	13612.03658	-0.37022312	0.021193897	-17.46838348	2.49E-68	9.16E-68
MED27	201.9493886	0.434175617	0.024859309	17.46531309	2.63E-68	9.67E-68
CFL2	114.8915367	1.069518092	0.061242096	17.46377349	2.70E-68	9.93E-68
ZEB2	12390.51541	-0.511748172	0.02930897	-17.46046269	2.87E-68	1.05E-67
HOXA1	6.784012072	1.516207584	0.086884254	17.45089024	3.39E-68	1.24E-67
MR1	2263.973954	-0.412432735	0.023635655	-17.4496006	3.47E-68	1.27E-67
TIPRL	1031.564706	-0.396290904	0.022721267	-17.44140852	4.00E-68	1.47E-67
MGA	792.139443	0.444866245	0.025512445	17.43722521	4.30E-68	1.58E-67
CAPZA2	5285.270178	-0.346248714	0.019858478	-17.43581338	4.41E-68	1.62E-67
TNS1	1294.609575	-1.235019915	0.070834019	-17.43540641	4.44E-68	1.63E-67
GUCY2D	12.85187077	1.592705469	0.091370966	17.43119875	4.78E-68	1.75E-67
TMEM101	238.7723441	0.471098468	0.027028377	17.42977257	4.90E-68	1.80E-67
TMEM243	281.3095982	0.558839908	0.032070989	17.42509144	5.32E-68	1.95E-67
LYPLAL1	174.7220036	0.511721516	0.02936823	17.42432251	5.39E-68	1.98E-67
FGFR1	535.5957793	1.346658382	0.077290546	17.42332611	5.49E-68	2.01E-67
CCSER2	2011.149098	-0.550662473	0.031605248	-17.42313386	5.51E-68	2.02E-67
LOC401397	414.1523859	0.527301366	0.030264429	17.4231394	5.51E-68	2.02E-67
ACSL4	5573.515568	-0.489938201	0.02812034	-17.42291174	5.53E-68	2.02E-67
RASA3	682.9363998	-1.02593756	0.058896944	-17.41919849	5.90E-68	2.16E-67
NUDT5	567.9128032	0.586971994	0.033699468	17.4178416	6.04E-68	2.21E-67
VEZT	682.3121659	0.238039475	0.013667706	17.41619809	6.22E-68	2.27E-67
PTGES2	546.0838725	0.706670547	0.040578979	17.41469533	6.38E-68	2.33E-67
PRRC2A	3689.095764	0.305625442	0.017550531	17.41402802	6.46E-68	2.36E-67
SRSF1	2384.625902	0.590342278	0.033905321	17.41149352	6.75E-68	2.47E-67
AFF1	4948.001736	-0.410537544	0.023581292	-17.40945923	6.99E-68	2.56E-67
NSMCE1	375.6487089	0.724797577	0.041640273	17.40616761	7.41E-68	2.71E-67
RBM19	366.6390089	0.546205097	0.03139057	17.40029261	8.21E-68	3.00E-67
RRAGD	568.3342424	0.988602818	0.056822759	17.39800805	8.54E-68	3.12E-67
KTN1	6339.922453	0.590074639	0.033933724	17.38903273	9.99E-68	3.65E-67
HELQ	222.3433561	-0.4303371	0.024752445	-17.38564033	1.06E-67	3.87E-67
PAIP1	1220.587557	-0.240406079	0.013828315	-17.38505932	1.07E-67	3.91E-67
HIAT1	8533.65369	-0.71677894	0.041232971	-17.38363542	1.10E-67	4.00E-67
CHEK2	692.8405612	1.145099689	0.065887054	17.37973721	1.17E-67	4.29E-67
COL4A4	31.9208867	-1.840290712	0.105900082	-17.37761364	1.22E-67	4.45E-67
AK055853	3.429679186	2.141333933	0.123233992	17.37616299	1.25E-67	4.56E-67
LAGE3	86.88947466	0.683220388	0.039323089	17.37453506	1.29E-67	4.69E-67
ZBTB1	1569.670196	0.436670063	0.025134725	17.37317857	1.32E-67	4.80E-67
SFRP4	115.5134846	-1.874352208	0.107892101	-17.37246929	1.33E-67	4.86E-67
CCDC78	13.20093268	1.11079646	0.063940406	17.37237104	1.34E-67	4.87E-67
SNRPG	981.7597718	0.338731794	0.019500832	17.37011996	1.39E-67	5.06E-67
SLIT2	10.02603213	-3.396463549	0.195558609	-17.3680083	1.44E-67	5.25E-67
BACE2	330.19921	-1.36326181	0.078495013	-17.36749589	1.45E-67	5.29E-67
TFE3	1598.359866	0.363228234	0.020915291	17.36663533	1.48E-67	5.37E-67
LRRC25	152.8816254	1.95469461	0.112575811	17.36336238	1.56E-67	5.69E-67
CLIP4	344.1300511	0.971565762	0.055958053	17.36239392	1.59E-67	5.78E-67
SLC5A6	432.1059743	0.820272728	0.047256283	17.35796136	1.72E-67	6.25E-67
SEMA6B	26.02780723	2.620353014	0.150964227	17.35744336	1.73E-67	6.30E-67
CCDC41	45.08583835	-0.877245952	0.05054042	-17.35731426	1.74E-67	6.31E-67
COX10-AS1	53.26946553	0.971358196	0.05596306	17.35713162	1.74E-67	6.33E-67
PGRMC1	488.621635	0.335071362	0.019306749	17.35514124	1.80E-67	6.55E-67
CD48	1706.093694	-1.187600042	0.068437661	-17.3530191	1.87E-67	6.80E-67
SF3B2	3000.332794	0.218887993	0.012616008	17.35002013	1.97E-67	7.16E-67
ZNF317	1221.236708	0.455392419	0.026253792	17.34577669	2.12E-67	7.71E-67
ZNF416	91.3588745	0.592835253	0.034182351	17.34331425	2.22E-67	8.04E-67
ADCY10P1	11.74653401	1.059159488	0.061078535	17.34094449	2.31E-67	8.38E-67
ATP5I	156.9511078	0.747499572	0.043106777	17.34065073	2.32E-67	8.42E-67
PTPN4	92.35596794	1.264116938	0.072903295	17.33964066	2.36E-67	8.57E-67
SPTBN4	32.21375771	1.504525789	0.086786148	17.33601296	2.52E-67	9.13E-67
TMEM104	205.224996	0.843665572	0.048679385	17.33106463	2.74E-67	9.94E-67
FNDC3A	4845.711212	-0.674930401	0.038946119	-17.32985003	2.80E-67	1.02E-66
GPSM1	44.31617616	0.994635963	0.057411832	17.32458158	3.07E-67	1.11E-66
NETO2	2032.741539	1.076617734	0.06216808	17.31785396	3.45E-67	1.25E-66
SPIN1	736.1178899	0.612629541	0.035392803	17.30943817	3.99E-67	1.45E-66
C11orf54	322.2030072	0.52084761	0.030092057	17.30847469	4.06E-67	1.47E-66
ZZEF1	1558.447584	0.377340337	0.021801016	17.30838274	4.07E-67	1.47E-66
FAM53B	662.8854593	-0.47497159	0.027452237	-17.30174455	4.56E-67	1.65E-66
ZNF669	138.1458567	0.464972863	0.026876689	17.30022832	4.69E-67	1.70E-66
ZNF331	227.4868252	1.356575925	0.078447343	17.2928218	5.33E-67	1.93E-66
RAI1	257.879518	0.821736968	0.04752201	17.29171317	5.43E-67	1.97E-66
ZBTB25	180.4249471	0.520410281	0.030097695	17.29070209	5.53E-67	2.00E-66
NEK7	3077.427743	-0.4534855	0.026228268	-17.28995212	5.60E-67	2.03E-66
FBXO22	192.775802	0.505124166	0.029214897	17.28995171	5.60E-67	2.03E-66
HDGFRP2	339.785023	0.532502522	0.030801777	17.28804564	5.79E-67	2.09E-66
KAZN	14.73614181	2.233483811	0.129216302	17.28484544	6.12E-67	2.21E-66
C17orf85	485.9779622	0.457132533	0.026458421	17.27739292	6.96E-67	2.52E-66
ASNA1	953.7808851	0.303294705	0.017555409	17.27642521	7.08E-67	2.56E-66
CXCL3	5312.884143	2.21455899	0.12822406	17.27100979	7.78E-67	2.81E-66
C1D	406.1039299	0.340828937	0.019737197	17.26835602	8.14E-67	2.94E-66
ZNF254	186.5765975	0.392269533	0.022716833	17.26779169	8.22E-67	2.97E-66
S1PR2	886.8871034	-0.760146726	0.044024396	-17.26648845	8.41E-67	3.04E-66
PEX6	112.7292048	1.415912101	0.082011324	17.26483641	8.65E-67	3.12E-66
C7orf49	2403.748375	-0.582142138	0.033728389	-17.25970792	9.46E-67	3.41E-66
RPP30	179.8240732	0.426212637	0.024694971	17.25908657	9.56E-67	3.45E-66
EXO5	74.03961902	0.726945656	0.042129016	17.25522526	1.02E-66	3.69E-66
ABCC10	508.6676153	0.452016292	0.026196884	17.25458229	1.03E-66	3.73E-66
SNX14	4651.726946	-0.163319725	0.009466522	-17.25234779	1.07E-66	3.87E-66
CLK1	1045.82983	-0.560649552	0.032498708	-17.25144133	1.09E-66	3.93E-66
FAM129B	6257.667513	0.62316601	0.036124257	17.25062513	1.11E-66	3.99E-66
NME3	147.9108772	0.70522682	0.040884546	17.24922724	1.13E-66	4.09E-66
ARRDC2	567.830166	0.572040751	0.033167351	17.24710389	1.18E-66	4.24E-66
XLOC_000717	8.829157382	-5.618426267	0.325764981	-17.24686997	1.18E-66	4.25E-66
SPSB3	260.7593546	0.48829214	0.028316558	17.24405007	1.24E-66	4.47E-66
EGR2	4487.011968	1.448820608	0.084037278	17.24021347	1.33E-66	4.77E-66
AEBP2	940.0669539	0.711093274	0.041252967	17.23738508	1.39E-66	5.01E-66
PNP	695.3120731	1.090559736	0.063273827	17.23555831	1.44E-66	5.17E-66
ANAPC11	325.5177928	0.309801574	0.017977948	17.23231005	1.52E-66	5.47E-66
WDR45	486.3886219	-0.560289961	0.032514138	-17.23219464	1.52E-66	5.48E-66
SCAMP2	2326.025989	0.343716894	0.01994815	17.23051511	1.57E-66	5.64E-66
LLPH	403.8002915	0.296034146	0.017183072	17.22824309	1.63E-66	5.86E-66
ZNF823	124.7718601	-0.688465656	0.039964325	-17.22700555	1.67E-66	5.99E-66
ZNRF1	75.6318338	1.188204771	0.068973987	17.22685364	1.67E-66	6.00E-66
C17orf61-PLSCR3	108.8381555	0.494150254	0.028685398	17.22654353	1.68E-66	6.03E-66
BHLHE40	3336.788473	1.000923029	0.058127161	17.21954084	1.89E-66	6.81E-66
CDKL3	15.85378451	0.820437502	0.047646847	17.21913529	1.91E-66	6.85E-66
YIPF6	666.0343564	0.357914715	0.020789108	17.21645372	2.00E-66	7.18E-66
MYO9A	481.7006863	0.417512095	0.02425645	17.21241578	2.14E-66	7.69E-66
SYCP2L	11.347494	-2.868038233	0.166647665	-17.21019154	2.23E-66	7.99E-66
MAP3K3	839.3554934	0.658305265	0.038254519	17.20856219	2.29E-66	8.22E-66
NAT10	431.5263177	0.863281728	0.050169748	17.2072167	2.34E-66	8.41E-66
HAUS7	93.70285917	0.621768054	0.036149608	17.19985629	2.66E-66	9.55E-66
AK2	2552.501418	0.638507029	0.037134562	17.19441407	2.92E-66	1.05E-65
AF086285	34.78578801	0.884178868	0.051427961	17.19257077	3.02E-66	1.08E-65
DCAF4	62.64833604	1.179855573	0.068626878	17.19232484	3.03E-66	1.09E-65
C19orf38	343.0677834	-0.764093818	0.044445709	-17.19162164	3.07E-66	1.10E-65
NUDT9	318.6223007	0.448946428	0.026114524	17.19144605	3.08E-66	1.10E-65
VNN1	20.52213416	1.834650581	0.106722327	17.19087874	3.11E-66	1.11E-65
XLOC_008870	48.26652821	-3.543185012	0.206181104	-17.18481926	3.45E-66	1.24E-65
PAXBP1	403.7560867	0.600155582	0.034927388	17.18295047	3.56E-66	1.28E-65
CHCHD5	75.40474508	0.473106195	0.027534179	17.18250596	3.59E-66	1.29E-65
SDHA	1831.269837	-0.43344839	0.025226836	-17.18203571	3.62E-66	1.30E-65
WBP1L	932.645511	0.375349088	0.021855416	17.17419105	4.14E-66	1.48E-65
MTAP	236.1337873	0.744311538	0.043339797	17.17385844	4.17E-66	1.49E-65
HLA-C	19198.17942	-0.956204042	0.055692494	-17.16935231	4.50E-66	1.61E-65
SH3GL1	641.9198247	0.634174069	0.036943595	17.16600837	4.77E-66	1.71E-65
RHOU	2470.169299	-1.027969546	0.05989745	-17.16215866	5.10E-66	1.82E-65
SLFN13	74.77303869	-1.099059996	0.064049258	-17.15960538	5.33E-66	1.90E-65
SLC25A46	1063.935076	0.414813053	0.024182672	17.15331794	5.94E-66	2.12E-65
C10orf32-AS3MT	272.5745747	0.508900955	0.029671798	17.15099799	6.18E-66	2.21E-65
HR	34.23047421	2.071528558	0.12079315	17.14938761	6.35E-66	2.27E-65
LOC648987	230.0290752	-0.575505028	0.033563885	-17.14655605	6.67E-66	2.38E-65
PTGER2	1924.873294	-1.29504189	0.075528071	-17.14649754	6.68E-66	2.38E-65
RUNX3	2848.014958	-0.664015775	0.038729855	-17.14480388	6.87E-66	2.45E-65
OSER1-AS1	25.18321767	0.954629767	0.055685398	17.14326909	7.06E-66	2.52E-65
FTSJ1	205.3677905	0.66904254	0.039035671	17.1392606	7.56E-66	2.70E-65
AX748080	224.8108223	-2.705312869	0.157845614	-17.13898035	7.60E-66	2.71E-65
ZFP112	34.14372603	0.847431256	0.049449367	17.13735301	7.81E-66	2.79E-65
FAM57A	197.7031671	1.278517289	0.074612192	17.13550092	8.07E-66	2.88E-65
KLHL42	332.991883	0.640718316	0.037399038	17.1319466	8.57E-66	3.06E-65
XLOC_008196	41.84496675	-2.423979767	0.141491951	-17.13157359	8.63E-66	3.07E-65
CNOT11	834.8217454	0.238905151	0.013946938	17.12957669	8.93E-66	3.18E-65
ATG5	600.3387198	0.296069403	0.017285415	17.12827819	9.13E-66	3.25E-65
AMZ2	543.422792	0.483891246	0.028260423	17.12257648	1.01E-65	3.59E-65
DGAT1	416.5108184	0.476399466	0.027840331	17.11184632	1.21E-65	4.31E-65
TSTD3	32.14857845	0.751167969	0.043902215	17.11002438	1.25E-65	4.45E-65
CMTM4	163.2802912	1.073554001	0.062745186	17.10974287	1.26E-65	4.47E-65
NPM1	4775.61422	0.676323809	0.039530749	17.10880331	1.28E-65	4.54E-65
TAPT1-AS1	41.65270356	1.325540708	0.077489819	17.10599823	1.34E-65	4.76E-65
ZSCAN18	67.015551	0.993859196	0.058109299	17.10327285	1.40E-65	4.99E-65
TNFRSF1A	3618.118541	-0.614145322	0.035913516	-17.1006738	1.47E-65	5.22E-65
ZNF655	1050.406846	0.341039219	0.019948449	17.09602684	1.59E-65	5.65E-65
MPZ	7.482949787	1.353783995	0.079191982	17.09496293	1.62E-65	5.75E-65
MBD4	520.4534034	0.414273745	0.024236608	17.09289306	1.68E-65	5.96E-65
SNN	989.8438335	-1.822056735	0.106608069	-17.09117104	1.73E-65	6.13E-65
PAF1	8872.027477	-0.75878077	0.044402304	-17.08877038	1.80E-65	6.39E-65
PPP2R5B	168.1617486	0.488656828	0.028603885	17.08358242	1.97E-65	6.98E-65
ATAD3A	164.3702725	1.033635872	0.060527076	17.07724762	2.19E-65	7.78E-65
TMEM161B	180.6386033	0.470055679	0.027527841	17.07564646	2.25E-65	8.00E-65
TBCA	701.4490644	0.37369464	0.021885323	17.07512582	2.27E-65	8.07E-65
MUC1	96.69563693	-1.648721952	0.096577872	-17.07142552	2.42E-65	8.59E-65
RAPGEF6	1320.434185	0.401992939	0.023549018	17.07047539	2.46E-65	8.73E-65
CDC123	741.8857276	0.486340571	0.0284932	17.06865421	2.54E-65	9.01E-65
RCCD1	65.02659729	1.022134234	0.059893046	17.06599191	2.66E-65	9.43E-65
PPP2R5E	894.2840749	0.254035421	0.014885541	17.0659178	2.66E-65	9.44E-65
C10orf128	1326.123792	1.391824525	0.081579077	17.06104779	2.89E-65	1.03E-64
LOC100131655	53.18148126	0.544609578	0.031931609	17.05550076	3.18E-65	1.13E-64
FAM3C	391.7195582	0.414590031	0.024308513	17.05534337	3.19E-65	1.13E-64
RBM38	640.4117336	0.883009707	0.0517735	17.05524462	3.20E-65	1.13E-64
RFX1	106.0017036	0.662744899	0.038863864	17.05298546	3.32E-65	1.18E-64
KIF7	7.469738058	2.502776933	0.146768958	17.05249505	3.35E-65	1.19E-64
RARS	830.1771792	0.325713598	0.019109593	17.04450704	3.84E-65	1.36E-64
TMEM242	110.4776306	0.596740687	0.03502497	17.03757896	4.32E-65	1.53E-64
AX747158	64.13709523	0.612663227	0.03597496	17.03026849	4.90E-65	1.73E-64
LOC284385	37.28815174	0.694053043	0.040763437	17.02636206	5.24E-65	1.85E-64
SNX20	2493.811896	-0.545437012	0.032040553	-17.0233333	5.51E-65	1.95E-64
ZFP1	103.6208952	0.736153307	0.043253283	17.01959392	5.88E-65	2.08E-64
RBMS2	1991.756956	-0.738046281	0.04336607	-17.01897992	5.94E-65	2.10E-64
SMIM15	843.3185838	0.323070099	0.018986681	17.0156176	6.29E-65	2.22E-64
SGSM3	1165.857146	0.382274607	0.022472022	17.01113504	6.79E-65	2.40E-64
PPM1H	74.92312582	1.439064708	0.084605881	17.00903876	7.04E-65	2.49E-64
PPP1R8	705.9905308	0.3137669	0.018450707	17.00568438	7.45E-65	2.63E-64
CCL2	9040.971198	-1.858437851	0.109303457	-17.00255326	7.86E-65	2.78E-64
HIBCH	198.4472197	0.63252088	0.037211136	16.99816091	8.47E-65	2.99E-64
MRPL49	343.2466399	0.527133554	0.031013366	16.99697982	8.65E-65	3.05E-64
BANF1	1032.214976	0.527617503	0.031046196	16.99459433	9.01E-65	3.18E-64
C3orf52	14.08572105	-1.848017582	0.108749415	-16.99335651	9.20E-65	3.24E-64
ARHGAP26	1935.817128	0.547484903	0.032222449	16.9907914	9.61E-65	3.39E-64
WDR20	238.8767775	0.31529104	0.018556659	16.99072229	9.62E-65	3.39E-64
NCEH1	1837.005356	-1.028953057	0.060563432	-16.9896755	9.79E-65	3.45E-64
PAOX	218.297618	-0.659163804	0.038798999	-16.98919614	9.87E-65	3.48E-64
NASP	1512.255615	-0.515690737	0.030355326	-16.98847603	1.00E-64	3.52E-64
JRK	184.2241138	0.891901534	0.052504974	16.98699138	1.03E-64	3.61E-64
IGSF8	570.4227524	-0.510274917	0.030040628	-16.9861599	1.04E-64	3.66E-64
PIGP	154.7285714	0.493925978	0.029083171	16.98322282	1.09E-64	3.85E-64
GOSR2	719.3332976	0.510719587	0.030076237	16.98083392	1.14E-64	4.01E-64
SPA17	24.59649703	0.833718546	0.049103295	16.9788718	1.18E-64	4.14E-64
PIK3C3	692.8626311	0.255229148	0.015033195	16.97770497	1.20E-64	4.23E-64
NAA30	303.9401171	0.33878169	0.019960403	16.97268758	1.31E-64	4.60E-64
SYT15	35.06385028	-1.89768627	0.111813465	-16.97189388	1.33E-64	4.66E-64
INTU	12.63262805	1.062414736	0.062598574	16.97186789	1.33E-64	4.67E-64
LNX2	314.0963053	-0.417597732	0.024608206	-16.96985709	1.37E-64	4.83E-64
AUP1	1882.217248	0.287160786	0.016924608	16.96705684	1.44E-64	5.06E-64
ZMAT2	860.4348278	0.413555151	0.024374501	16.96671244	1.45E-64	5.09E-64
TARBP1	342.3945049	0.773079062	0.045574386	16.96301634	1.54E-64	5.42E-64
ARGLU1	932.8146956	0.464137481	0.027378394	16.95269202	1.84E-64	6.46E-64
APEH	1243.756516	0.571400989	0.033726534	16.94217947	2.20E-64	7.72E-64
SLC18A2	283.8186189	1.283895907	0.075785623	16.94115402	2.24E-64	7.86E-64
SHMT2	902.1281604	0.779549165	0.046019456	16.93955621	2.30E-64	8.07E-64
THUMPD2	114.6610912	0.715305114	0.04224425	16.93260313	2.59E-64	9.08E-64
PRKX	3123.94413	-0.849150557	0.050162816	-16.92788865	2.80E-64	9.84E-64
ZBTB37	294.1386818	0.42375078	0.025034939	16.92637578	2.88E-64	1.01E-63
PARN	712.4394678	0.326142913	0.019268623	16.9261146	2.89E-64	1.01E-63
XRCC6BP1	46.73368431	1.054454653	0.062305389	16.9239718	3.00E-64	1.05E-63
MTCH2	1209.96856	0.355155854	0.020988728	16.92126614	3.14E-64	1.10E-63
MRPS7	545.6224732	0.506538763	0.029936223	16.92059717	3.17E-64	1.11E-63
ZBTB8OS	125.5666961	0.685789911	0.040532737	16.91940798	3.24E-64	1.13E-63
PSMD5	742.0569979	0.590621279	0.034909307	16.91873386	3.27E-64	1.15E-63
KIAA0020	303.4731679	0.634705913	0.037531061	16.91148331	3.70E-64	1.30E-63
NAPEPLD	75.52852896	0.900312066	0.053245282	16.90876689	3.88E-64	1.36E-63
SLC50A1	562.1719641	0.484896248	0.028688393	16.90217526	4.34E-64	1.52E-63
PIM3	4367.042215	-0.754574877	0.044644793	-16.9017443	4.37E-64	1.53E-63
RBM42	521.0693483	0.371032236	0.021952402	16.90166931	4.37E-64	1.53E-63
FAM136A	304.7603252	0.661002307	0.039120155	16.89672026	4.76E-64	1.66E-63
ZNF330	723.5231792	0.626150299	0.037059255	16.89592266	4.82E-64	1.69E-63
NUP133	667.0566377	0.34590495	0.020474171	16.89469848	4.92E-64	1.72E-63
XLOC_001066	53.94502113	1.103740882	0.065346216	16.8906626	5.27E-64	1.84E-63
CD97	1559.666742	-0.903644681	0.053509118	-16.8876766	5.54E-64	1.94E-63
IDH2	2829.92794	-0.659875133	0.039078208	-16.88601295	5.70E-64	1.99E-63
EIF5	4595.801475	0.363716726	0.021541999	16.88407535	5.89E-64	2.06E-63
LOC100506713	168.0277785	0.550835149	0.032628328	16.88211404	6.09E-64	2.13E-63
CCND3	1860.28921	-0.453105885	0.026843323	-16.87964982	6.35E-64	2.22E-63
TTN-AS1	361.3691903	0.886700482	0.05254293	16.87573347	6.79E-64	2.37E-63
BRD2	6861.019234	-0.356771178	0.021142986	-16.87420988	6.97E-64	2.43E-63
PSMF1	1789.366745	-0.40082808	0.023756323	-16.87248002	7.17E-64	2.50E-63
CBFB	1977.618564	0.735582693	0.043604838	16.86929083	7.57E-64	2.64E-63
PDCD2	532.2312847	0.365996486	0.02169625	16.86911234	7.59E-64	2.65E-63
DHX33	222.7716213	0.641401412	0.038023405	16.8685949	7.66E-64	2.67E-63
CKAP5	1421.194765	0.561081699	0.033264865	16.86709682	7.86E-64	2.74E-63
AURKAIP1	353.9416955	0.470105529	0.027875398	16.86453124	8.21E-64	2.86E-63
RMDN2	39.40653221	0.910237482	0.05397691	16.86346046	8.36E-64	2.91E-63
LMNB2	721.317225	0.851171656	0.050475513	16.86306119	8.41E-64	2.93E-63
GPSM2	159.3229124	0.738467838	0.043792602	16.86284434	8.44E-64	2.94E-63
ZNF132	53.28850032	0.959744617	0.0569231	16.86037162	8.80E-64	3.07E-63
TXNDC17	409.9009584	0.573820972	0.034037983	16.85825407	9.12E-64	3.18E-63
PASK	100.0337112	1.161499498	0.068949753	16.84559338	1.13E-63	3.94E-63
ATXN10	834.8705978	0.554540377	0.032922649	16.84373507	1.17E-63	4.06E-63
TM7SF2	114.6514637	0.697480481	0.0414192	16.83954509	1.25E-63	4.36E-63
TAOK1	3171.215554	0.273977852	0.016271164	16.83824576	1.28E-63	4.46E-63
NDUFAF5	121.7916801	0.643305151	0.03822727	16.82843566	1.51E-63	5.26E-63
PDCD5	299.3253129	0.493297598	0.029317279	16.82617287	1.57E-63	5.46E-63
BAX	1033.21989	0.476243944	0.028304362	16.82581475	1.58E-63	5.49E-63
EIF2B3	237.0858871	0.669423798	0.039789302	16.82421561	1.62E-63	5.64E-63
PMP22	689.9233675	2.059451463	0.122429321	16.82155428	1.70E-63	5.90E-63
BTG2	4420.107946	0.977757514	0.05812662	16.82116575	1.71E-63	5.94E-63
FAM65A	1122.105179	0.558013279	0.033180198	16.81765977	1.81E-63	6.30E-63
KIF9-AS1	7.433106139	1.023231019	0.060878244	16.80782749	2.14E-63	7.43E-63
YAF2	182.1159276	0.424491935	0.025257293	16.80670745	2.18E-63	7.57E-63
CIRBP-AS1	32.05869475	0.677457931	0.040308987	16.80662262	2.18E-63	7.58E-63
APEX1	638.3047814	0.764555737	0.045491918	16.80640798	2.19E-63	7.61E-63
RABGEF1	639.0539363	0.471473371	0.02805893	16.80297041	2.32E-63	8.06E-63
YARS	1482.989251	0.457679292	0.027238938	16.80239096	2.34E-63	8.14E-63
DNAJC10	1505.719264	0.474440404	0.028238893	16.80095619	2.40E-63	8.34E-63
ACSL5	1906.881538	0.503021635	0.029943032	16.79928877	2.47E-63	8.57E-63
ACTL6A	330.487841	0.887445865	0.052827938	16.79879799	2.49E-63	8.64E-63
ZDHHC3	832.2403656	0.275586579	0.016405257	16.79867467	2.50E-63	8.66E-63
ADAT1	462.2989326	0.377546515	0.022476714	16.79722893	2.56E-63	8.87E-63
SLC38A6	1726.3339	0.829879377	0.04941433	16.79430609	2.69E-63	9.32E-63
DUOX1	1063.859618	0.993913427	0.05919894	16.78937872	2.92E-63	1.01E-62
ZNHIT6	211.2485578	0.520251123	0.030990043	16.78768612	3.00E-63	1.04E-62
POU2F1	577.9395004	-0.428897717	0.025548551	-16.78755544	3.01E-63	1.04E-62
HDAC5	343.4103803	0.740089932	0.044087454	16.78686048	3.05E-63	1.06E-62
CLN3	903.2101597	-0.496800636	0.029607445	-16.77958477	3.44E-63	1.19E-62
KBTBD6	69.65630194	0.691649978	0.041227451	16.77644283	3.63E-63	1.26E-62
STT3B	4656.343042	-0.29377753	0.017514744	-16.77315547	3.84E-63	1.33E-62
ZNF404	7.68092799	1.30814779	0.078001327	16.77084013	3.99E-63	1.38E-62
PLD6	794.7519266	0.522730642	0.031171677	16.76941021	4.09E-63	1.41E-62
WRN	251.7970143	0.552141352	0.032931761	16.76622598	4.31E-63	1.49E-62
UNK	638.0652932	-0.584377111	0.034856155	-16.76539222	4.37E-63	1.51E-62
CD200R1	1787.288691	1.051430228	0.062739898	16.75855803	4.90E-63	1.70E-62
PTPLAD1	587.9925489	0.708021566	0.042263738	16.75245972	5.43E-63	1.88E-62
C1orf56	6.005810112	1.315442037	0.078535155	16.74972235	5.69E-63	1.97E-62
ATP5C1	1980.366914	0.362796141	0.021661786	16.74820973	5.84E-63	2.02E-62
TAF9	911.8031799	0.524829669	0.031341802	16.74535693	6.12E-63	2.12E-62
NEURL3	804.0610716	-2.036237054	0.121605032	-16.74467762	6.19E-63	2.14E-62
PPP1R2	1339.762947	0.387576224	0.023147346	16.74387319	6.28E-63	2.17E-62
ABHD6	262.4522707	0.594031071	0.035480207	16.74260453	6.41E-63	2.21E-62
HIST1H3D	40.74731494	-1.514655468	0.090511186	-16.73445607	7.35E-63	2.54E-62
C19orf35	23.6590275	1.284247843	0.076760137	16.73066121	7.84E-63	2.71E-62
YIPF2	190.4899253	0.514261574	0.030741845	16.72838986	8.14E-63	2.81E-62
GSK3B	1933.251346	-0.261182052	0.015615351	-16.72597993	8.48E-63	2.93E-62
KLHDC1	24.13909248	0.715240842	0.04276549	16.72472001	8.66E-63	2.99E-62
RPL22	2412.577128	0.444683197	0.026600913	16.71683959	9.88E-63	3.41E-62
RHOG	2562.041899	0.364445325	0.021801437	16.71657319	9.93E-63	3.42E-62
AGGF1	760.4370169	0.292980502	0.017527969	16.71502866	1.02E-62	3.51E-62
XLOC_004633	130.5063866	1.861734562	0.111382279	16.71481838	1.02E-62	3.52E-62
